Data,IdPaese,IdFiscaleIVA,CAP,Comune,Provincia,Descrizione,Quantita,PrezzoUnitario,PrezzoTotale
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL10 CRODINO VAP,1,3.9,3.9
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ZUCCHINE SCURE CASSA (IT I),6,1.49,10.38
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CLEME. CAL 3 FG PAD. (IT I),5,1.99,10.53
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BACI DI DAMA NOCCIOLA MC,1,13.11,13.11
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,8.4,8.4
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHAMP. VEUVE PELLETIER,1,91.74,91.74
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.76,8.76
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE ZERO,1,8.76,8.76
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE ZERO,1,8.76,8.76
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,1,9.99,9.99
2023-10-29,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,1,9.99,9.99
2021-08-30,IT,23149869f757,142,ROMA,,CANONE TELEPASS,-1,1.03,1.03
2024-12-04,IT,b4da1d9bd5ec,58100,ISTIA D'OMBRONE,GR,"IGT TOSCANA ROSSO PELOFINO 2023 0,75LT 13% ALC.VOL.
                                                                                                                                                    
",120,4.5,507.6
2024-12-04,IT,b4da1d9bd5ec,58100,ISTIA D'OMBRONE,GR,"IGT TOSCANA POGGIO ARGENTATO 2023 0,75 LT 13,5% ALC.VOL.
                                                                                                                                               
",6,9.0,50.76
2024-12-04,IT,b4da1d9bd5ec,58100,ISTIA D'OMBRONE,GR,"ROSAMATI 2023 MAREMMA TOSCANA DOC ROSATO 0,750 LT 13% A.V.
                                                                                                                                             
",12,10.0,112.8
2024-12-04,IT,b4da1d9bd5ec,58100,ISTIA D'OMBRONE,GR,"MORELLINO DI SCANSANO DOCG RISERVA 2021 0,75 LT 14,5% a.v.
                                                                                                                                             
",12,13.0,146.64
2024-12-04,IT,b4da1d9bd5ec,58100,ISTIA D'OMBRONE,GR,"MORELLINO DI SCANSANO DOCG 2023 0,75 LT 13,5% ALC.VOL.
                                                                                                                                                 
",12,7.2,81.22
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G125 BLUE D'AUVERGNE AOP,2,1.05,2.1
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50PIATTI COMP.QUADRATI 15CM MP,1,5.5,5.5
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50PIATTI COMP.QUADRATI 15CM MP,1,5.5,5.5
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BELLA LODI GRATTUGIATO,1,10.95,10.95
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BELLA LODI GRATTUGIATO,1,10.95,10.95
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50 BICCHIERI PLA 200 CC,1,3.09,3.09
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50 BICCHIERI PLA 200 CC,1,3.09,3.09
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ML700 PANNA SPRAY 32%DEBIC,1,5.49,5.49
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL.70 TANQUERAY GIN 43.10,1,10.55,10.55
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"CL200 GIN LIONHEART PET 37,5",1,12.98,12.98
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 GRAPPA VENETA 40,1,6.89,6.89
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"CL100 GORDON S DRY GIN  37,5",1,9.67,9.67
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 ORANSODA  LATT.,1,9.12,9.12
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL18 TONICA SCHWEPPES VAP,1,11.04,11.04
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PETTO DI POLLO KG2,5 ESTER.ATM",2,6.49,18.3
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 PATATINE CLASSICHE  COLUM,12,2.15,25.8
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G25 CIOBAR GUSTO CLASSICO CAME,1,20.86,20.86
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 APEROL  11.0 -    BARBI,6,9.27,55.62
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 BLANC DE BLANC CA ERNESTO,1,11.94,11.94
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 VERMENTINO DOC BLU PALMA,1,5.89,5.89
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BOCCONCINI ALGHETTE MC,1,3.74,3.74
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BOCCONCINI ALGHETTE MC,1,3.74,3.74
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"KG1,5 MEDAGLIONI ROSTI MCCAIN",1,4.89,4.89
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"KG1,5 MEDAGLIONI ROSTI MCCAIN",1,4.89,4.89
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 SALATINI BURRO MC,1,8.24,8.24
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 SALATINI BURRO MC,1,8.24,8.24
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50 FORCHETTE BIO ARISTEA,1,3.99,3.99
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50 FORCHETTE BIO ARISTEA,1,3.99,3.99
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PANZEROTTINI POM/MOZZ MC,1,6.61,6.61
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PANZEROTTINI POM/MOZZ MC,1,6.61,6.61
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.88,6.88
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.88,6.88
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G23X24 MINI MUFFIN AL NATURALE,1,11.99,11.99
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G90X12 MUFFIN TRIPL CIOC BELGA,1,13.99,13.99
2022-11-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G90X12 MUFFIN TRIPL CIOC BELGA,1,13.99,13.99
2022-03-31,IT,d38d491102b1,33048,SAN GIOVANNI AL NATISONE,UD,PROSECCO SPUMANTE DOC VILLA CHIOPRIS,150,6.3,897.75
2022-03-31,IT,d38d491102b1,33048,SAN GIOVANNI AL NATISONE,UD,PROSECCO SPUMANTE DOC VILLA CHIOPRIS,36,6.3,0.0
2022-03-31,IT,d38d491102b1,33048,SAN GIOVANNI AL NATISONE,UD,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,-1,0.0,0.0
2021-04-12,IT,f01b6524b3d8,20152,MILANO,MI,CANONE ANNUALE  DI  GESTIONE CONTRATTO (1 doc.)                                                                                                                                                         ,1,25.0,25.0
2021-04-12,IT,f01b6524b3d8,20152,MILANO,MI,SPESE SPEDIZIONI (1 doc.)                                                                                                                                                                               ,1,5.0,5.0
2021-06-03,IT,06b9dc4c1da6,20124,MILANO,MI,In riferimento al Vostro Documento n.4T del 27/05/2021: Servizi Elettronici - Fee a Transazione,24,0.15,3.6
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL10 CRODINO VAP,1,4.1,4.1
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PETTO DI POLLO KG2,5 ATM",2,5.44,13.19
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G80X3 TONNO O.O.MC,1,3.15,3.15
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G80X3 TONNO O.O.MC,1,3.15,3.15
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 ARACHIDI T/S  ARO,1,4.99,4.99
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,LONZA SUINO C/CORD SV,5,5.35,27.81
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 CHIPS TRASPARENTI PAI,5,3.81,19.05
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,8.4,8.4
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 ACE YOGA VAP,1,15.84,15.84
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 COCA COLA ZERO LT.SLEEK,1,12.0,12.0
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 COCA COLA LT SLEEK CAN,1,12.0,12.0
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BACI DI DAMA NOCCIOLA MC,1,13.11,13.11
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 FERRI DI CAVALLO MC,1,13.11,13.11
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA ZERO VAP,1,15.6,15.6
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,15.6,15.6
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHAMP. VEUVE PELLETIER,1,95.94,95.94
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHAMP. VEUVE PELLETIER,1,95.94,95.94
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"KG2,5 SPINACI FOGLIE A CUBI MC",1,4.6,4.6
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G75X18 TRECCINE FRUT/BOS.COLUM,1,6.99,6.99
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G69X12 PAIN AU CHOCOLAT COLUMB,1,6.36,6.36
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G77X18 CROISSANT CIOC COLUMB,1,7.69,7.69
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G77X18 CROISSANT CIOC COLUMB,1,7.69,7.69
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"KG2,5 SPINACI FOGLIE A CUBI MC",1,4.6,4.6
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G65X18 CROISSANT VUOTO COLUMB,1,7.69,7.69
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G77X18 CROISSANT CIOC COLUMB,1,7.69,7.69
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 ESTATHELIMONE FERRERO,1,30.24,30.24
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 ESTATHE   PESCA FERRERO,1,30.24,30.24
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,18,7.99,143.82
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,7.92,7.92
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,7.92,7.92
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,7.92,7.92
2024-05-11,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,7.92,7.92
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,OMBRINA BOCCAD. GRECIA 2000+,2,8.99,19.89
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,OSTRICA CONCAVA FDC N.3 MC,2,7.5,15.0
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,GRANCIPORRO ATLANTICO 600/800,2,9.99,21.96
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,MITILO SBISSATO ATM 1KG,1,3.99,3.99
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,6,1.44,8.64
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,4,1.44,5.76
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ZUCCONI CASSA (IT II),5,1.9,10.73
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA NAT.S.BENEDET.PET,6,3.12,18.72
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50BICCHIERI GRANDI 430MLBIO MP,1,6.2,6.2
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PECORINO GRAN SEPI KG1,5 CA*",1,7.06,10.17
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,1/2 SALAME UNGHER.MC 2KGCA SV,2,6.08,12.34
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G250 BURRO ARO,1,3.0,3.0
2021-01-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,EDAMER KG3 CA,3,4.25,13.47
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,FRISK PEPPER.NEW BOX X24 AST.,3,21.84,51.76
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,FRISK CHLOROPH.NEW BOX X12 AST,1,10.92,8.63
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,BIG BABOL CHEESECAKE EXPO X 48,1,41.76,29.65
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,BROOKLYN 9X20 CLORO,3,17.4,37.58
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,BROOKLYN CZ 9X20 LIQUORICE,3,17.4,37.58
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,DAYGUM WHITE ASTX20,1,34.0,25.16
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,DAYGUM PROTEX AST. X 20  2023,1,34.0,25.16
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,VIV.FRESH BLAST BLUE X 20 AST. UPG.,1,34.0,25.16
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,"ACQUA VERA NAT. PET 24x0,5lt",2,0.0,0.0
2023-04-28,IT,cde21a4ed0cf,20045,Lainate,MI,SPESE ACCESSORIE,1,0.77,0.77
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 SHOPPER ORO PT.CLASSICO,1,13.99,13.99
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CONT.ERMET.C/COP.GN1/4-100 MP,1,6.99,5.94
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CONT.ERMET.C/COP.GN1/4-100 MP,1,6.99,5.94
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CONT.ERMET.C/COP.GN1/4-100 MP,1,6.99,5.94
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.64,8.64
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.64,8.64
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE ZERO,1,8.64,8.64
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BACI DI DAMA NOCCIOLA MC,1,13.32,13.32
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 MANDORLINI MC,1,11.06,11.06
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA LEFFE BLONDE VAP,1,40.56,40.56
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,2.88,2.88
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,2.88,2.88
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,2.88,2.88
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,2.88,2.88
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,2.88,2.88
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.25,9.25
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"CL 9,8CAMPARISODA   VAP  10X10",1,6.7,6.7
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA CERES STR.ALE VAP,1,30.96,30.96
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,9.36,9.36
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 PATATINE RUSTICHE RIOBA,1,13.93,13.93
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PETTO DI POLLO KG2,5 ATM",2,5.86,15.42
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PETTO DI POLLO KG2,5 ATM",2,5.86,16.28
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,6,13.29,79.74
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL66 BIRRA MORETTI VAP,1,11.85,11.85
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA TENNENT S SUPER VAP,1,27.84,27.84
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,9.36,9.36
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 COCKTAIL S.PELLEGRINO VAP,1,13.92,13.92
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 COCA COLA ZERO LT.SLEEK,1,11.76,11.76
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 COCA COLA LT SLEEK CAN,1,11.76,11.76
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 FARINA MAIS BRAM.ORO S.ISI,1,1.2,1.2
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G230 PASTA SFOGLIA RETT.ARO,6,1.05,6.3
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,PORTA POSATE INOX ARO,1,4.99,4.99
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 70 BAILEY S IRISH CREAM 17.,1,8.19,8.19
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,250SPIEDINI BAMBU NODO 15CM MP,1,4.67,4.67
2024-11-16,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PANETT.CLASS.BASSO SC.ORO,1,14.79,14.79
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FT RIPIENERI BTA IMP 90g x18,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA CRAZY MIX 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA FRIZZ IMP 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA PINKIS IMP 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA GELEE IMP 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA COLA IMP 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA ANIMALS IMP 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA CIUCCI COLA FRIZZ 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA ROLL IMP.90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA ORSETTI SOUR 90G 18B,1,12.96,12.18
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,MOROSITAS SUGARFREE LIQ.,1,15.94,14.23
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,MOROSITAS SZ.ASS.X24 ST,1,15.94,14.23
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,MENTA FREDDA MINT STICKX24,1,15.94,14.23
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRISK EXTRA STRONG NEW BOX X12,1,7.8,7.68
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRISK PEPPER.NEW BOX X24 AST.,1,15.6,15.37
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRISK CHLOROPH.NEW BOX X12 AST,1,7.8,7.68
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,ALPENLIEBE STICK X 24PZ.,1,15.94,14.23
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,THE BIG BABOL T.FRUTTI 5X24,1,14.2,12.68
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,THE BIG BABOL PAN.FRA 5X24,1,14.2,12.68
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,BROOKLYN 9X20 CLORO,1,11.84,10.57
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,BROOKLYN 9X20 SPEARMINT,1,11.84,10.57
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,DAYGUM MICROTECH X20 UPGRADE,1,24.4,21.79
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,DAYGUM PROTEX FRAG.GEL AST.X20,1,25.41,22.69
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIV.XYL SPEAR 10X40 UPGRADE,1,23.56,21.04
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIVIDENT ICE PEPPERMINT X20 AST,1,24.4,20.74
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIVIDENT ICE GRAPE X20 AST,1,24.4,20.74
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIV.XYL G/MINT 10X40 UPGRADE,1,23.56,21.04
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIGORSOL 40X10 P.,1,23.09,20.62
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIGORSOL AIR ACTION X 40,2,23.09,41.24
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIGORSOL AIR ACTION AST.X 20,1,23.67,21.14
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIGORSOL S.Z.ORIGINAL 40X10,1,23.09,20.62
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,VIV.FRESH BLAST BLUE X 20 AST. UPG.,1,24.4,21.79
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,GOLIA ACTIV PLUS EXTRA FORTE ASTX20,1,24.72,22.07
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,GOLIA DEFENSIVE AST 49gX20pz,1,24.72,22.07
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA GELEE IMP 90G 18B,1,0.0,0.0
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,FRUITT.BTA COLA IMP 90G 18B,1,0.0,0.0
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,ACQUA NORDA 50 CL.X24 PET NATURALE,5,0.0,0.0
2021-08-31,IT,cde21a4ed0cf,20045,Lainate,MI,SPESE ACCESSORIE,1,0.77,0.77
2024-10-30,IT,adf7f0ae58af,27050,TORRICELLA VERZATE,PV,DDT n. 002535 - 30/10/2024,-1,0.0,0.0
2024-10-30,IT,adf7f0ae58af,27050,TORRICELLA VERZATE,PV,Rif. Fatt.Proforma 002616 del 24/10/2024,-1,0.0,0.0
2024-10-30,IT,adf7f0ae58af,27050,TORRICELLA VERZATE,PV,"101   NATURE V.S.Q. MET.CLAS.PINOT NERO PAS DOSE' BIANCO BOTTIGLIA 0,75 LT",24,15.5,372.0
2024-10-30,IT,adf7f0ae58af,27050,TORRICELLA VERZATE,PV,"500   BRUT  V.S.Q. MET.CLAS.PINOT NERO BRUT BIANCO BOTTIGLIA 0,75 LT",12,15.5,186.0
2024-10-30,IT,adf7f0ae58af,27050,TORRICELLA VERZATE,PV,Sconti finali - 5.00%,-1,-27.9,-27.9
